id,joined,leaved
13359,1460072714079,1460072715040
13360,1460072753103,1460072753375
13361,1460072805244,1460072805798
13362,1460073397756,1460073397794
13363,1460073756898,1460073757443
13364,1460073973678,1460073974678
13365,1460075744678,1460075745594
13366,1460076315533,1460076315569
13367,1460076381518,1460076381545
13368,1460076386086,1460076386827
13369,1460076525564,1460076526487
13370,1460076610913,1460076611404
13371,1460076634288,1460076634885
13372,1460076635584,1460076636639
13373,1460076641602,1460076642291
13374,1460077454216,1460077454247
13376,1460080786356,1460080786736
13377,1460080912879,1460080913559
13378,1460081977390,1460081978343
13379,1460082084265,1460082085284
13380,1460082098343,1460082099297
13381,1460082220312,1460082220977
13382,1460082231792,1460082232378
13383,1460082399359,1460082399628
13384,1460082399699,1460082400077
13385,1460082421219,1460082421453
13386,1460082685623,1460082686326
13387,1460082708031,1460082709126
13388,1460082724648,1460082725125
13389,1460082769538,1460082770093
13390,1460082841390,1460082841996
13391,1460083000949,1460083001639
13392,1460083094170,1460083094986
13393,1460083112831,1460083113282
13394,1460083170454,1460083171372
13395,1460083220765,1460083221434
13396,1460083239557,1460083240245
13397,1460083286435,1460083287074
13398,1460083355713,1460083356622
13399,1460083406044,1460083406263
13401,1460083489371,1460083490029
13402,1460083522759,1460083523400
13403,1460083577279,1460083578091
13404,1460084287832,1460084288356
13405,1460088854533,1460088854841
13406,1460088857810,1460088858559
13407,1460088872956,1460088873509
13408,1460089334762,1460089335810
13409,1460089941980,1460089942762
13410,1460090416982,1460090417511
13411,1460092367778,1460092368464
13412,1460092478107,1460092478762
13413,1460093288905,1460093289270
13414,1460094684458,1460094685096
13415,1460095760771,1460095761039
13418,1460102781619,1460102781889
13429,1460104636616,1460104636854
13442,1460105917035,1460105917410
13604,1460204128078,1460204128565
13605,1460256028576,1460256029905
13606,1460326782208,1460326783381
13607,1460330857508,1460330859022
13608,1460330897648,1460330899273
13609,1460338348814,1460338349165
13610,1460338451077,1460338451652
13611,1460338472968,1460338473202
13612,1460341947372,1460341947387
13613,1460341973270,1460341973714
13614,1460345194592,1460345195959
13615,1460346033625,1460346034266
13616,1460346423783,1460346429316
13617,1460346536642,1460346537642
13619,1460346654455,1460346656999
13620,1460346663611,1460346674063
13621,1460346707370,1460346709103
13622,1460346708310,1460346709103
13623,1460346708829,1460346708955
13624,1460346711383,1460346746767
13625,1460346749470,1460346759395
13627,1460346763688,1460346765896
13626,1460346749470,1460346833047
13628,1460346849065,1460346851005
13629,1460346862406,1460346886567
13630,1460347040051,1460347050150
13631,1460347052988,1460347053432
13632,1460347244957,1460347245198
13633,1460347305707,1460347306095
13634,1460350066219,1460350067048
13635,1460350110908,1460350112405
13665,1460355684632,1460355685914
13669,1460356964347,1460356965136
13674,1460363351242,1460363352541
13675,1460364933074,1460364934871
13713,1460371984186,1460371985153
13721,1460376874452,1460376874594
13724,1460379145428,1460379145972
13729,1460381742278,1460381742971
13730,1460381897112,1460381897731
13732,1460384136702,1460384137576
13773,1460413803275,1460413804081
13774,1460413819294,1460413820570
13775,1460418349040,1460418350225
13776,1460418488586,1460418489374
13778,1460421849272,1460421849786
13779,1460422008620,1460422009651
13781,1460422034428,1460422035401
13782,1460424529890,1460424530900
13783,1460425026044,1460425026493
13784,1460425630451,1460425631112
13785,1460427431594,1460427432672
13786,1460428829997,1460428832419
13787,1460428874295,1460428874888
13788,1460431991874,1460431992554
13789,1460432063186,1460432063222
13792,1460432627737,1460432628830
13791,1460432624239,1460432625096
13795,1460433286502,1460433287064
13796,1460433310941,1460433311971
13801,1460435004037,1460435004645
13802,1460435291927,1460435291974
13806,1460436041667,1460436047160
13808,1460436058640,1460436058659
13809,1460436058790,1460436059350
13807,1460436052545,1460436052914
13878,1460439061388,1460439061879
13879,1460439326487,1460439327348
13880,1460439896147,1460439896851
13881,1460440096552,1460440097672
13882,1460440481698,1460440482566
13885,1460441464004,1460441464850
13886,1460441565241,1460441565975
13887,1460441822367,1460441823101
13888,1460441853021,1460441853897
13889,1460441903068,1460441903900
13890,1460442390095,1460442390648
13891,1460442586992,1460442588399
13892,1460442617987,1460442620847
13893,1460444597457,1460444598150
13894,1460445823483,1460445823836
13896,1460447513576,1460447514117
13897,1460449059245,1460449060059
14672,1460451260599,1460451261231
14673,1460451458045,1460451459043
14713,1460452432214,1460452432339
14714,1460453292243,1460453292946
14844,1460467002050,1460467002660
14937,1460470702941,1460470703507
15054,1460472842457,1460472842977
16920,1460480509275,1460480510052
17836,1460528322201,1460528322873
17837,1460531392744,1460531393139
17838,1460535546722,1460535547634
18931,1460552784746,1460552785591
18932,1460587464267,1460587465499
18935,1460597331348,1460597331807
18938,1460597380426,1460597381623
18939,1460597585010,1460597585731
18947,1460597634082,1460597634999
18948,1460597727066,1460597728222
18958,1460597902361,1460597902377
18959,1460598283586,1460598284459
18960,1460598472100,1460598473055
19910,1460599572325,1460599574118
20120,1460602423585,1460602423731
20121,1460602423941,1460602424149
20124,1460603027766,1460603028417
20126,1460603074288,1460603075650
20127,1460603095509,1460603096654
20210,1460605240756,1460605241828
20211,1460606283431,1460606284026
20212,1460606608088,1460606609068
20213,1460607198401,1460607199189
20215,1460608889536,1460608890632
20217,1460609183796,1460609184396
20218,1460609450895,1460609451255
20219,1460609693019,1460609693751
20220,1460610010814,1460610011359
20221,1460610621478,1460610621701
20222,1460612130027,1460612131276
20223,1460612297202,1460612298433
20224,1460612311980,1460612312805
20225,1460612327479,1460612327974
20226,1460612807894,1460612808717
20230,1460612976372,1460612977219
20231,1460612987182,1460612987758
20232,1460613174796,1460613174859
20233,1460613175008,1460613176420
20239,1460613858807,1460613859325
20240,1460614192565,1460614193439
20241,1460615887514,1460615888254
20245,1460617634375,1460617635103
20246,1460617654850,1460617655198
20247,1460619692040,1460619692815
20248,1460619743829,1460619744242
20250,1460623749961,1460623750407
20251,1460623777533,1460623778407
20253,1460628593004,1460628593672
20255,1460629073135,1460629073657
20256,1460630880845,1460630880877
20258,1460631355883,1460631356866
20261,1460636365910,1460636366535
20262,1460637286462,1460637286960
20284,1460646973684,1460646974043
20285,1460646976548,1460646983167
20286,1460647988089,1460647988136
20287,1460651308600,1460651309085
20288,1460651421500,1460651422647
20289,1460675572151,1460675574025
20290,1460675692132,1460675693085
20291,1460677850149,1460677850799
20292,1460680977023,1460680977087
20293,1460680993981,1460680994045
20295,1460680997290,1460680998749
20296,1460681003659,1460681005750
20298,1460681290968,1460681291609
20299,1460681302811,1460681303606
20301,1460690807869,1460690808362
20305,1460697438278,1460697438941
20330,1460700375909,1460700376508
20343,1460703026880,1460703027560
20344,1460703889304,1460703890289
20369,1460709456863,1460709457726
20370,1460709460910,1460709460938
20387,1460711468152,1460711468512
20488,1460713257729,1460713258435
20489,1460716417848,1460716418465
20490,1460724195708,1460724196844
20497,1460785585987,1460785586659
20499,1460888396313,1460888396657
20500,1460888396881,1460888397188
20501,1460892536217,1460892536662
20503,1460899136663,1460899137570
20505,1460911117673,1460911119517
20506,1460936103041,1460936103487
20507,1460936580947,1460936581470
20509,1460944063343,1460944064140
20510,1460944084882,1460944085985
20512,1460945859483,1460945859776
20513,1460947185317,1460947186653
20514,1460947244252,1460947244268
20515,1460947255362,1460947256675
20516,1460947452269,1460947453197
20517,1460947458143,1460947458548
20518,1460947559729,1460947560081
20519,1460947695190,1460947695908
20520,1460949332659,1460949333376
20521,1460950190329,1460950190827
20522,1460950638691,1460950638706
20523,1460950638847,1460950639754
20524,1460950811151,1460950811204
20525,1460950812092,1460950812294
20526,1460951350734,1460951351533
20527,1460952237787,1460952238190
20528,1460952910833,1460952911537
20529,1460953401708,1460953402212
20530,1460953654629,1460953654770
20531,1460953673226,1460953673641
20532,1460953902439,1460953903348
20534,1460955028297,1460955029390
20535,1460955126388,1460955127180
20536,1460956283358,1460956283711
20571,1460959229106,1460959229952
20579,1460959774677,1460959775130
20580,1460959787138,1460959787517
20581,1460960273287,1460960273342
20597,1460961610160,1460961610958
20598,1460964186322,1460964186460
20686,1460968069601,1460968070103
20689,1460968253934,1460968254691
20690,1460968593088,1460968593837
20691,1460968940071,1460968940900
20692,1460969233505,1460969234500
20695,1460973445138,1460973445870
20696,1460973567809,1460973568384
20701,1460975442680,1460975443214
20706,1460980089687,1460980090704
20707,1460980512406,1460980513218
20734,1460982768601,1460982769061
20744,1460984074192,1460984075129
20753,1460984682302,1460984682602
20754,1460985138352,1460985138913
20755,1460985144726,1460985144750
20756,1460988814818,1460988815409
20757,1460990142486,1460990142790
20758,1460990433455,1460990434238
20759,1460990477017,1460990477817
20760,1460990477969,1460990478621
20761,1460991462729,1460991463432
20763,1460992087024,1460992087588
20764,1460992155603,1460992156175
20765,1460992385159,1460992386663
20766,1460993667054,1460993667925
20767,1460994858912,1460994858944
20784,1460995121814,1460995121846
20794,1460996560437,1460996560855
20795,1460997703273,1460997704163
20796,1461001602824,1461001615461
20797,1461001617180,1461001618449
20798,1461032266434,1461032267352
20799,1461033637009,1461033637183
20800,1461034045757,1461034045789
20820,1461035942532,1461035943745
20839,1461036541840,1461036542378
20840,1461036897027,1461036897631
20841,1461037073341,1461037073747
20842,1461037073895,1461037073926
20843,1461037275243,1461037275576
20844,1461038542265,1461038542809
20845,1461039324122,1461039324166
20846,1461039324319,1461039324530
20847,1461039777060,1461039777141
20848,1461042444444,1461042444794
20849,1461043167513,1461043168110
20850,1461044092683,1461044093000
20851,1461044211016,1461044211373
20852,1461044344843,1461044345301
20853,1461044482347,1461044482828
20855,1461044829316,1461044830080
20856,1461045761924,1461045762595
20857,1461045975063,1461045975934
20858,1461046038533,1461046039861
20859,1461046066985,1461046068002
20860,1461046386694,1461046388618
20861,1461046439747,1461046441675
20862,1461048230926,1461048231410
20863,1461048265556,1461048266304
20865,1461049009658,1461049010331
20866,1461049586033,1461049586629
20867,1461049652049,1461049652670
20868,1461053729357,1461053729818
20870,1461054841413,1461054842018
20871,1461054842190,1461054843096
20873,1461054854034,1461054855698
20874,1461054879388,1461054879939
20875,1461058673256,1461058674706
20877,1461062936502,1461062936535
20892,1461087439505,1461087440068
20893,1461098329130,1461098331017
20894,1461114816442,1461114817226
20895,1461115000939,1461115001907
20896,1461115500141,1461115500749
20897,1461115541541,1461115542366
20898,1461115887765,1461115887874
20899,1461116238046,1461116238521
20900,1461116245341,1461116246018
20905,1461116999605,1461116999666
20941,1461128201532,1461128202457
20942,1461128439122,1461128439667
20946,1461130261213,1461130261664
20948,1461133510741,1461133511135
21307,1461138439565,1461138440339
21308,1461141972673,1461141973541
21309,1461141979047,1461141980656
21310,1461142635650,1461142636064
21311,1461156101428,1461156101553
21312,1461157909679,1461157910522
21313,1461162459552,1461162460948
21314,1461163566883,1461163568463
21315,1461164794705,1461164795403
21316,1461165640526,1461165640965
21317,1461169693546,1461169694802
21318,1461192619842,1461192620808
21319,1461201342003,1461201342042
21320,1461202903661,1461202905122
21325,1461205338672,1461205341259
21326,1461205356731,1461205357138
21327,1461205360305,1461205365446
21328,1461212790405,1461212790514
21330,1461212790624,1461212791305
21331,1461212970560,1461212970933
21332,1461213576138,1461213577083
21333,1461213806467,1461213806846
21334,1461213821795,1461213822156
21335,1461213885622,1461213885732
21336,1461213922869,1461213924390
21337,1461214077638,1461214079014
21338,1461214084371,1461214085165
21339,1461214371017,1461214378297
21340,1461214380052,1461214382622
21341,1461214388811,1461214390218
21342,1461214399087,1461214399624
21343,1461215929500,1461215930136
21353,1461216978124,1461216978435
21354,1461217038656,1461217039045
21458,1461217808644,1461217809893
21459,1461220277796,1461220278349
21460,1461220319380,1461220320485
21461,1461220941170,1461220941220
21463,1461221567859,1461221568130
21464,1461222492172,1461222492987
21465,1461222522439,1461222527174
21495,1461226570452,1461226571461
21510,1461227464582,1461227465615
21511,1461227651004,1461227651437
21512,1461227653198,1461227653650
